sofifa_id,short_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,player_position_encoded,is_goalkeeper,is_right_foot,is_left_foot
247205,L. Hroššo,33,1987-04-19,196,91,4.22962,4.17837,4.1576,1.0,62,62,11.98294,2000,1,3,1,12.57072,31.0,2022.0,63.0,64.0,58.0,60.0,16.0,62.0,13,11,10,25,10,12,14,14,29,18,18,15,25,52,25,44,37,18,71,9,24,10,10,38,16,30,13,14,63,64,58,62,60,22+2,22+2,22+2,19+0,21+0,21+0,21+0,19+0,22+2,22+2,22+2,20+2,24+2,24+2,24+2,20+2,18+2,23+2,23+2,23+2,18+2,18+2,22+2,22+2,22+2,18+2,64.50657574281539,0,0,1
253849,D. Corozo,32,1988-05-04,191,104,4.16025,4.162,4.15949,1.0,62,62,12.10072,500,1,3,1,12.6885,12.0,2020.0,62.0,63.0,64.0,62.0,25.0,64.0,11,8,11,29,8,5,12,11,23,14,22,28,28,50,22,48,35,26,58,6,22,8,6,55,19,41,14,13,62,63,64,64,62,21+2,21+2,21+2,19+0,21+0,21+0,21+0,19+0,23+2,23+2,23+2,21+2,25+2,25+2,25+2,21+2,19+2,23+2,23+2,23+2,19+2,19+2,22+2,22+2,22+2,19+2,64.50657574281539,1,1,0
254401,R. Farro,35,1985-06-03,184,80,4.15858,4.15301,4.14488,1.0,62,62,11.28979,500,1,2,1,11.87758,1.0,2021.0,60.0,60.0,60.0,65.0,46.0,62.0,19,12,11,24,18,17,19,13,24,16,45,46,40,60,39,45,62,38,76,19,20,25,17,20,24,23,16,13,60,60,60,62,65,28+2,28+2,28+2,25+0,25+0,25+0,25+0,25+0,24+2,24+2,24+2,26+2,24+2,24+2,24+2,26+2,27+2,27+2,27+2,27+2,27+2,27+2,28+2,28+2,28+2,27+2,64.50657574281539,1,1,0
254584,D. Valdés,35,1985-04-09,180,77,4.13545,4.09494,4.10345,1.0,62,62,11.28979,500,1,2,1,11.87758,29.0,2024.0,59.0,58.0,60.0,66.0,29.0,64.0,9,8,8,21,9,15,11,13,20,11,31,28,37,59,42,45,49,23,55,10,20,14,9,34,13,33,14,12,59,58,60,64,66,22+2,22+2,22+2,20+0,21+0,21+0,21+0,20+0,22+2,22+2,22+2,21+2,22+2,22+2,22+2,21+2,20+2,22+2,22+2,22+2,20+2,19+2,21+2,21+2,21+2,19+2,64.50657574281539,0,1,0
255026,F. Nicosia,30,1990-02-05,187,80,4.23111,4.16586,4.14488,1.0,62,62,12.20608,500,1,3,1,12.79386,1.0,2021.0,60.0,60.0,60.0,62.0,24.0,60.0,13,7,11,17,7,8,12,15,29,13,18,29,32,61,33,45,53,20,60,10,18,13,8,55,12,35,15,12,60,60,60,60,62,21+2,21+2,21+2,19+0,22+0,22+0,22+0,19+0,23+2,23+2,23+2,21+2,25+2,25+2,25+2,21+2,19+2,22+2,22+2,22+2,19+2,19+2,21+2,21+2,21+2,19+2,64.50657574281539,0,1,0
255203,J. Pretel,36,1983-11-05,189,89,4.15858,4.15301,4.14488,1.0,62,62,10.8198,500,1,2,1,11.40758,21.0,2021.0,61.0,62.0,62.0,63.0,32.0,61.0,15,8,15,23,8,15,13,11,17,12,35,29,28,59,38,47,69,42,61,7,20,8,5,40,18,40,14,12,61,62,62,61,63,23+2,23+2,23+2,21+0,22+0,22+0,22+0,21+0,22+2,22+2,22+2,23+2,23+2,23+2,23+2,23+2,22+2,22+2,22+2,22+2,22+2,21+2,22+2,22+2,22+2,21+2,64.50657574281539,0,1,0
255581,A. Takeshige,32,1987-08-21,186,80,4.18343,4.16223,4.18379,1.0,62,62,12.10072,750,1,2,1,12.6885,1.0,2021.0,61.0,62.0,57.0,58.0,17.0,66.0,12,7,15,22,8,9,14,12,20,14,16,17,24,58,35,43,46,28,73,10,24,23,9,56,13,24,12,12,61,62,57,66,58,22+2,22+2,22+2,19+0,21+0,21+0,21+0,19+0,23+2,23+2,23+2,20+2,25+2,25+2,25+2,20+2,21+2,26+2,26+2,26+2,21+2,21+2,26+2,26+2,26+2,21+2,64.50657574281539,0,1,0
251752,L. Chevalier,18,2001-11-06,187,78,4.22209,4.26311,4.26303,1.0,61,83,13.07107,500,1,3,1,13.65886,30.0,2024.0,61.0,58.0,62.0,64.0,24.0,58.0,12,5,12,17,9,6,13,14,15,16,26,23,31,59,38,47,48,23,40,8,23,8,7,40,16,33,10,11,61,58,62,58,64,20+2,20+2,20+2,18+0,20+0,20+0,20+0,18+0,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,17+2,19+2,19+2,19+2,17+2,17+2,18+2,18+2,18+2,17+2,64.50657574281539,0,1,0
247479,L. Unbehaun,19,2001-02-27,185,82,4.20005,4.33158,4.28582,1.0,61,79,13.01701,2000,1,3,1,13.60479,25.0,2022.0,52.0,58.0,65.0,65.0,55.0,63.0,8,6,10,29,7,10,8,9,28,19,49,59,58,59,62,49,83,30,68,6,19,13,5,45,11,39,10,11,52,58,65,63,65,25+2,25+2,25+2,24+0,25+0,25+0,25+0,24+0,27+2,27+2,27+2,26+2,26+2,26+2,26+2,26+2,23+2,24+2,24+2,24+2,23+2,23+2,24+2,24+2,24+2,23+2,64.50657574281539,0,1,0
258031,F. Palmowski,19,2001-06-11,185,78,4.20005,4.27927,4.28582,1.0,61,78,13.01701,2000,1,3,1,13.60479,38.0,2022.0,58.0,60.0,60.0,62.0,31.0,65.0,16,13,18,31,14,19,16,15,24,25,34,29,26,46,46,45,61,22,46,13,30,12,12,34,18,26,15,15,58,60,60,65,62,25+2,25+2,25+2,24+0,25+0,25+0,25+0,24+0,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,22+2,24+2,24+2,24+2,22+2,21+2,23+2,23+2,23+2,21+2,64.50657574281539,0,1,0
240913,C. Kelleher,21,1998-11-23,188,74,4.12431,4.37671,4.30551,1.0,61,75,13.07107,6000,1,2,1,13.65886,62.0,2022.0,62.0,59.0,55.0,64.0,39.0,58.0,13,6,13,26,9,10,12,11,29,14,40,38,36,60,48,41,64,19,52,8,21,12,4,25,14,35,10,14,62,59,55,58,64,22+2,22+2,22+2,20+0,21+0,21+0,21+0,20+0,21+2,21+2,21+2,22+2,22+2,22+2,22+2,22+2,21+2,23+2,23+2,23+2,21+2,21+2,23+2,23+2,23+2,21+2,64.50657574281539,0,1,0
248073,�. Târnovanu,20,2000-05-09,197,81,4.1583,4.22005,4.15789,1.0,61,75,13.07107,1000,1,2,1,13.65886,32.0,2024.0,61.0,58.0,63.0,59.0,32.0,66.0,13,8,12,16,7,8,11,12,29,16,29,35,38,49,31,47,37,29,55,8,16,11,9,45,13,41,11,11,61,58,63,66,59,21+2,21+2,21+2,19+0,21+0,21+0,21+0,19+0,22+2,22+2,22+2,21+2,23+2,23+2,23+2,21+2,19+2,21+2,21+2,21+2,19+2,19+2,19+2,19+2,19+2,19+2,64.50657574281539,0,1,0
238060,N. Trott,21,1998-11-21,196,82,4.15705,4.28087,4.30551,1.0,61,74,12.89922,3000,1,3,1,13.48701,34.0,2022.0,62.0,60.0,64.0,64.0,36.0,61.0,12,8,12,25,7,22,13,11,19,30,40,33,38,44,42,48,61,22,38,7,25,10,14,37,12,44,10,11,62,60,64,61,64,24+2,24+2,24+2,25+0,26+0,26+0,26+0,25+0,26+2,26+2,26+2,25+2,24+2,24+2,24+2,25+2,21+2,22+2,22+2,22+2,21+2,20+2,20+2,20+2,20+2,20+2,64.50657574281539,0,0,1
246603,Matis Carvalho,21,1999-04-28,187,80,4.25992,4.25561,4.26303,1.0,61,74,12.89922,2000,1,2,1,13.48701,30.0,2023.0,62.0,61.0,59.0,63.0,38.0,59.0,10,8,12,27,5,8,10,13,25,19,37,38,36,52,43,44,59,29,62,5,26,10,10,22,18,51,13,12,62,61,59,59,63,23+2,23+2,23+2,20+0,21+0,21+0,21+0,20+0,21+2,21+2,21+2,22+2,22+2,22+2,22+2,22+2,21+2,23+2,23+2,23+2,21+2,21+2,23+2,23+2,23+2,21+2,64.50657574281539,0,1,0
258321,Charlie,21,1999-01-01,180,75,4.25221,4.18913,4.21346,2.0,61,74,12.89922,800,1,3,1,13.48701,30.0,2021.0,55.0,65.0,66.0,63.0,23.0,62.0,12,6,11,19,7,7,11,13,11,18,24,23,28,47,45,50,61,29,47,10,20,13,11,26,15,27,13,12,55,65,66,62,63,21+2,21+2,21+2,17+0,19+0,19+0,19+0,17+0,18+2,18+2,18+2,18+2,19+2,19+2,19+2,18+2,19+2,19+2,19+2,19+2,19+2,19+2,20+2,20+2,20+2,19+2,64.50657574281539,0,1,0
253211,G. Crettaz,20,2000-02-28,181,78,4.23111,4.2141,4.21346,2.0,61,73,12.83468,900,1,3,1,13.42247,29.0,2022.0,64.0,65.0,68.0,59.0,29.0,56.0,11,7,12,27,8,6,12,14,23,9,34,25,32,48,35,51,43,24,58,6,23,12,8,37,16,28,11,15,64,65,68,56,59,21+2,21+2,21+2,18+0,20+0,20+0,20+0,18+0,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,19+2,21+2,21+2,21+2,19+2,19+2,21+2,21+2,21+2,19+2,64.50657574281539,0,1,0
255236,M. Bakker,19,2001-03-11,187,75,4.22623,4.27024,4.21003,1.0,61,73,12.76569,600,1,2,1,13.35348,30.0,2023.0,64.0,59.0,61.0,61.0,28.0,55.0,14,9,15,22,9,12,12,13,22,20,32,25,40,62,32,46,52,24,48,11,22,12,7,34,15,42,12,12,64,59,61,55,61,23+2,23+2,23+2,21+0,23+0,23+0,23+0,21+0,23+2,23+2,23+2,22+2,23+2,23+2,23+2,22+2,20+2,22+2,22+2,22+2,20+2,20+2,21+2,21+2,21+2,20+2,64.50657574281539,0,1,0
233466,M. Pettersen,21,1999-02-12,190,85,4.15754,4.17573,4.14683,1.0,61,72,12.76569,500,1,2,1,13.35348,24.0,2023.0,63.0,59.0,58.0,64.0,23.0,60.0,11,7,12,20,6,10,10,10,18,15,24,23,28,52,49,44,60,21,52,8,16,7,6,29,18,39,14,10,63,59,58,60,64,20+2,20+2,20+2,17+0,19+0,19+0,19+0,17+0,19+2,19+2,19+2,18+2,20+2,20+2,20+2,18+2,17+2,19+2,19+2,19+2,17+2,17+2,20+2,20+2,20+2,17+2,64.50657574281539,0,1,0
242774,Y. Oki,20,1999-08-22,184,82,4.18343,4.19268,4.18379,1.0,61,72,12.76569,850,1,2,1,13.35348,31.0,2021.0,62.0,55.0,59.0,67.0,37.0,54.0,11,12,16,20,9,12,9,11,16,15,35,38,46,60,51,44,66,17,64,10,21,11,6,31,15,23,11,10,62,55,59,54,67,24+2,24+2,24+2,21+0,22+0,22+0,22+0,21+0,22+2,22+2,22+2,21+2,20+2,20+2,20+2,21+2,20+2,22+2,22+2,22+2,20+2,21+2,25+2,25+2,25+2,21+2,64.50657574281539,1,1,0
244810,T. Lawal,20,2000-06-07,195,84,4.20372,4.22796,4.18784,1.0,61,72,12.76569,2000,1,3,1,13.35348,24.0,2023.0,64.0,57.0,59.0,63.0,29.0,58.0,12,7,20,23,6,10,11,12,28,15,33,26,32,53,28,44,48,22,65,9,24,28,5,34,12,32,12,12,64,57,59,58,63,22+2,22+2,22+2,19+0,21+0,21+0,21+0,19+0,21+2,21+2,21+2,20+2,23+2,23+2,23+2,20+2,21+2,24+2,24+2,24+2,21+2,21+2,25+2,25+2,25+2,21+2,64.50657574281539,0,1,0
224322,K. Haug,22,1998-06-12,187,70,4.15754,4.16408,4.14683,1.0,61,71,12.69158,600,1,2,1,13.27937,1.0,2022.0,61.0,60.0,62.0,62.0,46.0,59.0,18,13,22,31,20,17,21,19,34,21,43,49,47,52,41,47,58,27,55,14,26,17,12,30,22,31,14,20,61,60,62,59,62,28+2,28+2,28+2,26+0,26+0,26+0,26+0,26+0,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,26+2,27+2,27+2,27+2,26+2,26+2,27+2,27+2,27+2,26+2,64.50657574281539,0,1,0
229783,D. Gyollai,23,1997-04-07,197,91,4.22064,4.13973,4.12629,3.0,61,71,12.69158,1000,1,3,1,13.27937,13.0,2022.0,63.0,60.0,60.0,62.0,45.0,57.0,16,19,19,30,19,16,12,17,21,20,45,45,31,57,50,45,62,29,60,17,25,27,16,26,27,36,19,12,63,60,60,57,62,29+2,29+2,29+2,26+0,27+0,27+0,27+0,26+0,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,27+2,27+2,27+2,26+2,26+2,28+2,28+2,28+2,26+2,64.50657574281539,0,1,0
230893,O. Evans,23,1996-11-28,188,70,4.16361,4.10844,4.12629,3.0,61,71,12.69158,700,1,3,1,13.27937,25.0,2021.0,64.0,60.0,58.0,64.0,40.0,62.0,18,11,11,27,11,16,18,14,28,22,39,40,40,41,35,44,76,17,30,10,15,6,4,25,30,22,18,16,64,60,58,62,64,22+2,22+2,22+2,22+0,22+0,22+0,22+0,22+0,23+2,23+2,23+2,23+2,22+2,22+2,22+2,23+2,21+2,20+2,20+2,20+2,21+2,21+2,19+2,19+2,19+2,21+2,64.50657574281539,0,1,0
231028,M. Šarkić,22,1997-07-23,192,73,4.23266,4.13357,4.12629,3.0,61,71,12.69158,1000,1,2,1,13.27937,31.0,2021.0,62.0,59.0,60.0,61.0,36.0,61.0,11,13,18,27,13,12,18,12,22,25,40,33,33,58,28,45,47,20,39,17,20,6,6,22,26,27,19,14,62,59,60,61,61,25+2,25+2,25+2,23+0,24+0,24+0,24+0,23+0,24+2,24+2,24+2,23+2,23+2,23+2,23+2,23+2,21+2,22+2,22+2,22+2,21+2,22+2,21+2,21+2,21+2,22+2,64.50657574281539,1,1,0
234341,I. Eğribayat,22,1998-06-30,193,79,4.18462,4.19026,4.22063,1.0,61,71,12.69158,3000,1,2,1,13.27937,70.0,2025.0,66.0,54.0,52.0,64.0,42.0,58.0,12,6,14,27,7,12,13,10,15,16,43,42,48,59,27,39,34,21,59,6,18,13,7,31,18,37,14,11,66,54,52,58,64,23+2,23+2,23+2,22+0,23+0,23+0,23+0,22+0,23+2,23+2,23+2,23+2,22+2,22+2,22+2,23+2,22+2,22+2,22+2,22+2,22+2,22+2,22+2,22+2,22+2,22+2,64.50657574281539,1,1,0
240704,Guo Quanbo,22,1997-08-31,184,81,4.09411,4.20202,4.13392,1.0,61,71,12.69158,2000,1,1,1,13.27937,25.0,2023.0,58.0,58.0,56.0,63.0,53.0,61.0,33,16,28,44,13,22,41,26,52,37,45,59,47,65,60,42,67,31,62,18,42,21,18,66,25,62,17,15,58,58,56,61,63,34+2,34+2,34+2,36+0,36+0,36+0,36+0,36+0,40+2,40+2,40+2,39+2,41+2,41+2,41+2,39+2,32+2,36+2,36+2,36+2,32+2,32+2,31+2,31+2,31+2,32+2,64.50657574281539,0,1,0
232816,A. Rivero,22,1998-06-12,189,74,4.23111,4.18636,4.21501,1.0,61,70,12.61154,1000,1,3,1,13.19933,30.0,2021.0,61.0,59.0,61.0,62.0,43.0,60.0,15,5,13,22,9,15,11,13,23,15,41,45,41,57,39,46,53,21,57,9,21,11,8,39,11,37,9,17,61,59,61,60,62,23+2,23+2,23+2,23+0,23+0,23+0,23+0,23+0,24+2,24+2,24+2,24+2,23+2,23+2,23+2,24+2,22+2,22+2,22+2,22+2,22+2,22+2,23+2,23+2,23+2,22+2,64.50657574281539,0,1,0
247611,E. Selvik,22,1997-07-30,187,75,4.15754,4.13996,4.14683,1.0,61,70,12.61154,650,1,2,1,13.19933,12.0,2022.0,62.0,61.0,59.0,62.0,18.0,60.0,10,5,11,27,8,7,13,13,21,13,18,18,35,49,34,44,42,22,45,6,24,7,6,26,19,33,11,13,62,61,59,60,62,18+2,18+2,18+2,16+0,18+0,18+0,18+0,16+0,19+2,19+2,19+2,17+2,20+2,20+2,20+2,17+2,17+2,19+2,19+2,19+2,17+2,16+2,18+2,18+2,18+2,16+2,64.50657574281539,0,0,1
257237,R. Doohan,22,1998-03-29,186,75,4.17095,4.1345,4.16988,1.0,61,70,12.61154,900,1,3,1,13.19933,21.0,2021.0,59.0,59.0,60.0,62.0,61.0,59.0,12,9,12,28,9,11,14,12,25,28,62,61,68,58,48,45,60,26,56,6,13,8,8,55,10,45,14,14,59,59,60,59,62,27+2,27+2,27+2,29+0,29+0,29+0,29+0,29+0,31+2,31+2,31+2,29+2,28+2,28+2,28+2,29+2,24+2,24+2,24+2,24+2,24+2,25+2,22+2,22+2,22+2,25+2,64.50657574281539,0,1,0
258864,S. Drljača,21,1999-04-20,192,87,4.20005,4.33158,4.28582,1.0,61,70,12.61154,4000,1,3,1,13.19933,40.0,2024.0,64.0,60.0,58.0,62.0,34.0,57.0,8,7,11,22,6,8,12,10,23,14,24,42,38,59,30,44,60,30,75,8,29,12,5,38,15,44,8,12,64,60,58,57,62,22+2,22+2,22+2,19+0,21+0,21+0,21+0,19+0,22+2,22+2,22+2,21+2,22+2,22+2,22+2,21+2,20+2,23+2,23+2,23+2,20+2,20+2,24+2,24+2,24+2,20+2,64.50657574281539,0,1,0
230653,J. Wollacott,23,1996-09-08,191,80,4.15705,4.23266,4.20789,2.0,61,69,12.52453,4000,1,2,1,13.11232,13.0,2021.0,61.0,59.0,56.0,64.0,41.0,58.0,13,19,11,22,18,12,11,11,24,26,40,42,30,54,57,42,54,38,56,11,24,23,15,31,25,31,16,12,61,59,56,58,64,27+2,27+2,27+2,24+0,26+0,26+0,26+0,24+0,25+2,25+2,25+2,26+2,26+2,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,24+2,24+2,24+2,24+2,24+2,64.50657574281539,0,1,0
231046,J. Eastwood,23,1996-10-03,190,81,4.15705,4.15346,4.16988,1.0,61,69,12.52453,900,1,2,1,13.11232,1.0,2021.0,63.0,60.0,61.0,59.0,37.0,59.0,17,11,16,24,12,14,19,10,18,24,39,35,52,54,44,46,50,33,53,17,38,11,4,30,23,37,21,13,63,60,61,59,59,24+2,24+2,24+2,23+0,24+0,24+0,24+0,23+0,24+2,24+2,24+2,24+2,24+2,24+2,24+2,24+2,23+2,24+2,24+2,24+2,23+2,23+2,24+2,24+2,24+2,23+2,64.50657574281539,0,1,0
233324,V. Cabezas,22,1997-11-02,188,79,4.21341,4.16638,4.17154,1.0,61,69,12.52453,500,1,2,1,13.11232,12.0,2021.0,62.0,61.0,58.0,65.0,29.0,56.0,11,9,14,15,6,11,11,14,22,16,33,26,40,57,31,44,45,23,55,7,23,6,5,33,18,45,14,12,62,61,58,56,65,21+2,21+2,21+2,19+0,20+0,20+0,20+0,19+0,20+2,20+2,20+2,20+2,20+2,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,19+2,22+2,22+2,22+2,19+2,64.50657574281539,0,1,0
234858,M. Funk,24,1996-01-01,187,88,4.20005,4.17685,4.19982,2.0,61,69,12.52453,1000,1,3,1,13.11232,1.0,2022.0,61.0,59.0,61.0,62.0,38.0,59.0,9,9,12,20,7,12,10,13,17,13,39,38,37,56,40,46,59,28,61,11,27,14,8,28,19,31,9,10,61,59,61,59,62,23+2,23+2,23+2,20+0,22+0,22+0,22+0,20+0,21+2,21+2,21+2,21+2,20+2,20+2,20+2,21+2,20+2,21+2,21+2,21+2,20+2,20+2,22+2,22+2,22+2,20+2,64.50657574281539,0,1,0
241584,J. Mendive,23,1996-08-08,178,69,4.23111,4.13802,4.21501,1.0,61,69,12.52453,2000,1,3,1,13.11232,13.0,2021.0,56.0,65.0,62.0,59.0,24.0,61.0,15,9,12,27,10,11,11,14,28,10,21,26,34,57,44,47,65,17,36,6,21,13,7,33,19,38,15,11,56,65,62,61,59,20+2,20+2,20+2,19+0,20+0,20+0,20+0,19+0,21+2,21+2,21+2,20+2,23+2,23+2,23+2,20+2,19+2,21+2,21+2,21+2,19+2,19+2,20+2,20+2,20+2,19+2,64.50657574281539,0,1,0
254050,E. Viveros,24,1996-01-22,196,90,4.16025,4.20202,4.15949,1.0,61,69,12.52453,500,1,1,1,13.11232,12.0,2023.0,61.0,59.0,70.0,60.0,53.0,56.0,15,12,17,13,12,17,12,15,34,22,62,45,56,60,23,53,56,37,65,11,32,13,13,45,19,63,17,24,61,59,70,56,60,28+2,28+2,28+2,27+0,28+0,28+0,28+0,27+0,28+2,28+2,28+2,28+2,27+2,27+2,27+2,28+2,26+2,27+2,27+2,27+2,26+2,27+2,27+2,27+2,27+2,27+2,64.50657574281539,0,1,0
210715,A. Hansen,24,1995-08-11,186,71,4.18398,4.15951,4.16241,1.0,61,67,12.42922,2000,1,3,1,13.01701,22.0,2023.0,63.0,58.0,61.0,63.0,48.0,59.0,18,11,14,23,17,14,18,20,19,24,47,48,43,57,62,46,66,36,59,17,18,23,14,59,24,22,16,18,63,58,61,59,63,27+2,27+2,27+2,27+0,29+0,29+0,29+0,27+0,30+2,30+2,30+2,28+2,29+2,29+2,29+2,28+2,27+2,27+2,27+2,27+2,27+2,27+2,26+2,26+2,26+2,27+2,64.50657574281539,0,1,0
213649,D. Iliev,25,1995-02-25,196,80,4.23132,4.34656,4.30551,1.0,61,67,12.42922,8000,1,3,1,13.01701,39.0,2022.0,64.0,59.0,58.0,64.0,44.0,60.0,20,17,11,27,18,13,13,12,22,21,45,43,37,52,52,44,50,35,68,12,18,21,12,33,23,44,14,12,64,59,58,60,64,27+2,27+2,27+2,25+0,25+0,25+0,25+0,25+0,25+2,25+2,25+2,26+2,25+2,25+2,25+2,26+2,25+2,25+2,25+2,25+2,25+2,24+2,24+2,24+2,24+2,24+2,64.50657574281539,0,1,0
219482,R. Fulton,24,1996-05-23,191,70,4.17095,4.0755,4.16988,1.0,61,67,12.42922,900,1,3,1,13.01701,23.0,2021.0,59.0,60.0,65.0,65.0,31.0,58.0,14,18,14,25,10,16,15,11,30,22,32,31,40,52,40,49,58,24,52,13,39,12,5,40,23,41,15,14,59,60,65,58,65,25+2,25+2,25+2,23+0,25+0,25+0,25+0,23+0,26+2,26+2,26+2,24+2,26+2,26+2,26+2,24+2,22+2,25+2,25+2,25+2,22+2,22+2,25+2,25+2,25+2,22+2,64.50657574281539,1,0,1
254513,C. Eriksson,25,1995-04-25,191,81,4.17772,4.11415,4.15211,1.0,61,67,12.42922,500,1,1,1,13.01701,13.0,2021.0,59.0,62.0,63.0,63.0,53.0,62.0,14,12,10,24,9,10,13,11,19,14,58,48,35,49,29,47,48,38,45,10,17,13,10,41,18,32,13,11,59,62,63,62,63,24+2,24+2,24+2,23+0,24+0,24+0,24+0,23+0,24+2,24+2,24+2,25+2,23+2,23+2,23+2,25+2,23+2,22+2,22+2,22+2,23+2,23+2,20+2,20+2,20+2,23+2,64.50657574281539,1,1,0
254935,R. Banegas,24,1995-11-08,184,73,4.13453,4.12713,4.14487,1.0,61,67,12.42922,500,1,3,1,13.01701,22.0,2021.0,60.0,61.0,49.0,60.0,24.0,62.0,11,9,15,29,7,7,15,15,22,11,16,30,32,58,48,37,68,30,42,9,27,7,5,34,15,22,11,11,60,61,49,62,60,20+2,20+2,20+2,18+0,20+0,20+0,20+0,18+0,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,19+2,21+2,21+2,21+2,19+2,18+2,20+2,20+2,20+2,18+2,64.50657574281539,1,1,0
257046,L. Vejmola,25,1994-11-03,187,78,4.26077,4.12283,4.14683,1.0,61,67,12.42922,600,1,2,1,13.01701,12.0,2024.0,63.0,62.0,60.0,64.0,26.0,63.0,14,5,11,26,8,12,12,13,27,10,18,32,33,33,33,45,41,27,51,9,22,10,8,37,14,29,12,10,63,62,60,63,64,19+2,19+2,19+2,17+0,18+0,18+0,18+0,17+0,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,17+2,20+2,20+2,20+2,17+2,16+2,18+2,18+2,18+2,16+2,64.50657574281539,0,1,0
206500,J. Maxted,26,1993-10-26,183,71,4.15705,4.08897,4.09675,4.0,61,66,12.3884,2000,1,3,1,12.97618,23.0,2021.0,61.0,60.0,60.0,64.0,46.0,58.0,16,16,20,23,13,15,19,17,24,23,45,46,34,50,63,45,47,37,54,12,21,20,15,19,30,39,13,14,61,60,60,58,64,27+2,27+2,27+2,24+0,25+0,25+0,25+0,24+0,23+2,23+2,23+2,25+2,23+2,23+2,23+2,25+2,25+2,24+2,24+2,24+2,25+2,25+2,25+2,25+2,25+2,25+2,64.50657574281539,0,1,0
216833,J. Houwen,24,1996-02-18,188,73,4.22623,4.19804,4.21003,1.0,61,66,12.42922,2000,1,2,1,13.01701,24.0,2021.0,61.0,59.0,58.0,62.0,44.0,58.0,12,19,16,25,14,11,14,12,24,20,44,44,35,58,34,44,50,25,63,12,24,16,8,40,22,47,12,12,61,59,58,58,62,27+2,27+2,27+2,24+0,26+0,26+0,26+0,24+0,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,22+2,24+2,24+2,24+2,22+2,22+2,23+2,23+2,23+2,22+2,64.50657574281539,0,1,0
228562,R. Sallinger,24,1995-12-08,196,84,4.20372,4.16638,4.18784,1.0,61,66,12.42922,1000,1,3,1,13.01701,35.0,2022.0,65.0,59.0,60.0,61.0,43.0,57.0,17,12,20,31,11,19,13,17,25,20,46,40,39,55,57,45,56,44,79,13,20,19,18,11,23,31,11,14,65,59,60,57,61,29+2,29+2,29+2,25+0,25+0,25+0,25+0,25+0,24+2,24+2,24+2,26+2,24+2,24+2,24+2,26+2,27+2,26+2,26+2,26+2,27+2,26+2,27+2,27+2,27+2,26+2,64.50657574281539,0,1,0
229806,E. Verstappen,26,1994-05-19,196,88,4.22623,4.15708,4.19982,2.0,61,66,12.3884,2000,1,2,1,12.97618,33.0,2021.0,62.0,59.0,53.0,61.0,38.0,61.0,16,12,17,24,19,15,17,10,25,22,34,41,28,59,27,40,62,35,69,15,35,22,16,38,20,27,16,19,62,59,53,61,61,27+2,27+2,27+2,24+0,26+0,26+0,26+0,24+0,26+2,26+2,26+2,26+2,27+2,27+2,27+2,26+2,26+2,28+2,28+2,28+2,26+2,26+2,28+2,28+2,28+2,26+2,64.50657574281539,0,1,0
235375,A. Quintana,25,1994-07-11,195,90,4.21341,4.17553,4.17154,1.0,61,66,12.42922,750,1,2,1,13.01701,1.0,2023.0,62.0,59.0,55.0,62.0,23.0,61.0,10,9,14,17,8,9,13,14,23,17,22,23,22,57,23,41,40,23,70,8,19,11,6,34,13,39,11,13,62,59,55,61,62,22+2,22+2,22+2,18+0,20+0,20+0,20+0,18+0,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,19+2,23+2,23+2,23+2,19+2,20+2,24+2,24+2,24+2,20+2,64.50657574281539,0,0,1
